latitude,longitude,name,url,postcode,Registered_accounts_type,subactivity
53.70669,-1.91427,FAIRBANK TRADING CO LIMITED,,HX6 3AN,Total Exemption Small,Other textiles nec
53.89057,-1.73401,WOOL MATTERS LIMITED,,LS29 6JN,Total Exemption Small,Carpets and rugs
53.67051,-1.57715,RYALUX CARPETS LIMITED,www.ryalux.com,WF5 0AN,Full accounts,Carpets and rugs
53.77088,-1.54841,NORTHERN FLAGS LIMITED,www.northernflags.com,LS11 5WB,Total Exemption Small,Finishing of textiles
53.72525,-1.79277,BRAMBROOK TEXTILES LTD,,HX3 8RY,Total Exemption Small,Weaving of textiles
53.71804,-1.32212,POSKITT PALLETS LIMITED,www.poskitts.com,WF10 3HJ,Total Exemption Small,Other products
53.73682,-1.64945,DRANSFIELD CABINETS LIMITED,,WF17 9NE,Total Exemption Small,Other products
54.52908,-1.35871,COVERALL (PVC & CANVAS) LIMITED,www.coverall-pvc.co.uk,TS16 0RE,Total Exemption Small,Made-up textile exc apparel
53.74794,-1.47712,HOWARD MANUFACTURING LIMITED,,LS26 0BB,Total Exemption Small,Non-wovens exc. apparel
53.70101,-1.8667,QUILLNORTH LIMITED,www.quillnorth.com,HX3 0TJ,Total Exemption Small,Other textiles nec
53.90502,-1.64083,MARTON MILLS COMPANY LIMITED,www.martonmills.com,LS21 1TA,Medium Company,Weaving of textiles
53.72456,-1.71357,JDS SUPPLIES UK LTD,,BD19 5AE,Total Exemption Small,"Cordage, rope, twine, netting"
53.58075,-0.11548,GRIMSBY PALLET COMPANY LIMITED,,DN31 2TB,Not Available,Wooden containers
53.92982,-0.77991,THE WRIGHT TIMBER PRODUCTS LTD,,YO42 2QR,Total Exemption Small,Other products
53.68144,-1.63806,CALDER DYEING LIMITED,www.caldertextiles.co.uk,WF12 9QE,Small company,Finishing of textiles
53.75392,-1.81392,INTERFACE UK MANUFACTURING LIMITED,www.interfaceeurope.com,HX3 7PA,Full accounts,Carpets and rugs
54.28595,-1.5997,CARPRUG LIMITED,,DL8 1ET,Total Exemption Small,Other products
53.6225,-1.87998,BESP-OAK STRUCTURES LIMITED,,HD7 5JN,Not Available,Other products
53.73885,-1.72089,LEEDS PALLET COMPANY LIMITED,www.leedspallet.co.uk,BD19 4TT,Total Exemption Small,Other products
53.60983,-0.17247,WATSON PALLETS LIMITED,,DN41 8DS,Total Exemption Small,Wooden containers
53.62086,-1.88635,JOHN CAVENDISH LIMITED,www.johncavendish.co.uk,HD7 5HA,Total Exemption Small,"Textile fibres preparation, spinning"
53.79739,-1.5491,BRITANNIA TEXTILE CO. LIMITED,,LS1 2JP,Total Exemption Small,Other textiles nec
53.76244,-1.55682,BETTER BOUNCE LIMITED,www.betterbouncedirect.com,LS11 5SG,Total Exemption Small,Other textiles nec
54.23256,-1.34374,COLIN ALMACK LIMITED,,YO7 1HD,Total Exemption Small,Other products
53.72647,-1.36075,J W BROWNLEY LIMITED,www.brownleys.co.uk,WF10 1PE,Total Exemption Small,Other products
53.56237,-0.09523,S P MANUFACTURING COMPANY LIMITED,,DN34 4UE,Total Exemption Small,Other textiles nec
53.79446,-1.07933,CORINNE MOUNTAIN LTD,,YO8 3LZ,Total Exemption Small,Made-up textile exc apparel
53.99272,-1.54338,NEIL FIRTH SERVICES LTD,,HG1 2TJ,Not Available,"Other technical, industrial textiles"
53.68986,-1.32178,A R JOINERY (DESIGN & MANUFACTURE) LIMITED,,WF8 4AW,Total Exemption Small,Other products
53.79632,-1.5373,WORLD OF FIREWOOD LIMITED,,LS2 7DF,Not Available,Other products
53.68772,-1.63787,K & H ELLIS LIMITED,www.ellisjute.co.uk,WF12 9QB,Total Exemption Small,Other textiles nec
53.86137,-1.90954,GEORGE HATTERSLEY LIMITED,www.hattersley.co.uk,BD21 5JL,Total Exemption Full,Weaving of textiles
53.72774,-1.98162,CALDER WEAVING COMPANY LIMITED,www.calderweaving.com,HX7 5HZ,Total Exemption Small,Weaving of textiles
53.85958,-1.68849,OUTSIDE THE BOX (LEEDS) LTD,,LS19 7DB,Total Exemption Small,Finishing of textiles
54.56502,-0.9647,TEXON INTERNATIONAL GROUP LIMITED,www.texon.com,TS12 2LH,Group,Non-wovens exc. apparel
53.77445,-1.53287,GREYHOUND BOX LIMITED,www.greyhoundbox.co.uk,LS10 2BR,Total Exemption Small,"Corrugated paper, containers"
54.53642,-1.06794,EMERGENCY PREPAREDNESS SOLUTIONS LTD,,TS14 6LJ,Micro-entity accounts,"Other technical, industrial textiles"
53.86598,-1.90281,J.T.S. (CUSHIONS) LTD,www.jtscushions.co.uk,BD21 5JG,Total Exemption Small,Made-up textile exc apparel
53.70208,-1.67316,EDWARD KNEEN SONS & COMPANY LIMITED,,WF16 0NQ,Total Exemption Small,"Textile fibres preparation, spinning"
53.75796,-1.65876,STAR COVERS (LEEDS) LIMITED,www.starcovers-leeds.co.uk,BD11 1LN,Total Exemption Small,Made-up textile exc apparel
53.79131,-1.72002,BL11NDS LTD,,BD4 8AG,Total Exemption Small,Made-up textile exc apparel
53.79124,-1.76623,MASTER TECHNOLOGIES LTD,www.mastertechnologies.co.uk,BD7 1DP,Total Exemption Small,"Textile fibres preparation, spinning"
53.58357,-1.77762,THE RAG MAKERS LTD,,HD9 7RY,Total Exemption Small,Made-up textile exc apparel
53.79779,-1.55189,ATKINSONS FENCING AND DECKING CENTRES LIMITED,,LS1 2RX,Total Exemption Small,Other products
53.93327,-1.38038,REM TEXTILES LIMITED,,LS22 7SU,Not Available,Other textiles nec
53.58442,-1.71441,LEJISTA DESIGN STUDIO LTD,www.lejista.co.uk,HD8 8EY,Micro-entity accounts,Finishing of textiles
53.58228,-1.17921,PANTHER ENERGY SYSTEMS LTD.,,DN6 8DA,Not Available,Other products
53.67844,-1.65911,ULSTER YARNS LIMITED,www.ulstercarpets.com,WF13 3NA,Full accounts,"Textile fibres preparation, spinning"
53.91149,-1.31341,FOTOFABRIC LIMITED,www.picturestofabric.co.uk,LS23 7FG,Total Exemption Small,Made-up textile exc apparel
53.69619,-1.59615,WILSONS SECTIONAL BUILDINGS LIMITED,www.wilsonssectionalbuildings.co.uk,WF5 9AU,Total Exemption Small,Other products
53.97548,-1.56692,I'M FROM LIMITED,,HG3 1GY,Not Available,Finishing of textiles
53.7332,-0.36269,THE CHAISE LONGUE COMPANY LIMITED,www.thechaiselongueco.co.uk,HU3 4AY,Total Exemption Small,Made-up textile exc apparel
53.53452,0.00428,SECONDS X OUT LIMITED,,DN35 0PW,Total Exemption Small,Wooden containers
54.59174,-1.38839,SALOME INVESTMENTS LIMITED,,TS21 1DT,Total Exemption Full,Other products
53.73232,-1.33823,HYPADAN LIMITED,www.hypadan.com,WF10 2RY,Total Exemption Small,Wooden containers
53.5564,-1.14991,THE WOODEN MODEL COMPANY LIMITED,www.thewoodenmodelcompany.co.uk,DN5 0JR,Total Exemption Small,Other products
