latitude,longitude,name,url,postcode,Registered_accounts_type
53.72293,-0.43473,SKELTONS AND CO LIMITED,,HU13 0AA,Total Exemption Small
54.47011,-1.19287,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,TS9 5DQ,Full accounts
53.50681,-1.15133,CRUSTY COB SHOP LIMITED(THE),,DN4 0PL,Total Exemption Small
53.58137,-1.17872,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,DN6 8HE,Full accounts
54.30702,-1.81742,THE GLUTEN-FREE KITCHEN LIMITED,www.glutenfreefood.info,DL8 5QA,Total Exemption Small
53.75785,-1.57422,GREGGS PLC,www.greggs.co.uk,LS11 8LU,Group
53.8303,-0.4394,BAKE ME A CAKE LIMITED,,HU17 8PL,Not Available
53.52531,-1.13155,FOSTERS BAKERY (STAINCROSS) LIMITED,www.bake-it.com,DN1 1NG,Medium Company
53.74532,-1.60221,GREGGS PLC,www.greggs.co.uk,LS27 9BG,Group
53.68184,-1.49607,GREGGS PLC,www.greggs.co.uk,WF1 1DS,Group
54.56003,-1.14311,PAUL MORGANS BAKERY LIMITED,www.morgans-bakery.co.uk,TS6 9JD,Total Exemption Small
53.79576,-1.66378,GREGGS PLC,www.greggs.co.uk,LS28 7UA,Group
53.69226,-1.6284,GREGGS PLC,www.greggs.co.uk,WF13 1QH,Group
53.5321,-1.12953,MARVEL BAKERY LIMITED,,DN1 2ST,Not Available
53.96037,-1.08522,THOMAS OF YORK LIMITED,,YO1 8AQ,Full accounts
53.84811,-1.59151,GREGGS PLC,www.greggs.co.uk,LS16 8AA,Group
54.47011,-1.19287,THOMAS OF YORK LIMITED,,TS9 5DQ,Full accounts
53.71977,-1.33772,GOODENOUGH'S BAKERY LIMITED,,WF10 4DD,Total Exemption Small
54.57505,-1.2354,GREGGS PLC,www.greggs.co.uk,TS1 2NX,Group
54.52267,-1.52691,GREGGS PLC,www.greggs.co.uk,DL1 1BA,Group
53.63784,-1.84969,J C CAKES LIMITED,,HD7 4AB,Total Exemption Small
53.65438,-1.82574,PROPERMAID LTD,www.propermaid.co.uk,HD3 3HR,Total Exemption Small
53.78899,-1.58475,GREGGS PLC,www.greggs.co.uk,LS12 4BR,Group
53.79202,-1.73903,PRIMA CONTINENTAL BAKERY LIMITED,,BD3 9QP,Total Exemption Small
54.57553,-1.23509,THOMAS OF YORK LIMITED,,TS1 2PA,Full accounts
53.48157,-1.23037,CRUSTY COB SHOP LIMITED(THE),,DN12 3JH,Total Exemption Small
53.72354,-1.31464,GREGGS PLC,www.greggs.co.uk,WF10 3JJ,Group
53.80434,-1.53536,BAGEL NASH LIMITED,www.bagelnash.com,LS7 1AF,Full accounts
54.40367,-1.7381,GREGGS PLC,www.greggs.co.uk,DL10 4PX,Group
53.70232,-1.63129,A1 FOOD PRODUCTS LTD,,WF17 6JJ,Not Available
54.33829,-1.43423,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,DL7 8JZ,Full accounts
54.01628,-1.07583,THOMAS OF YORK LIMITED,,YO32 2LU,Full accounts
53.52716,-1.1053,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,DN2 5JA,Full accounts
54.23256,-1.34374,GREGGS PLC,www.greggs.co.uk,YO7 1HD,Group
53.59475,-1.2899,GREGGS PLC,www.greggs.co.uk,WF9 2RN,Group
53.65942,-1.78227,CREAMS PRODUCTION LTD,,HD1 6EL,Not Available
54.31027,-1.8297,ANDY'S TRADITIONAL BAKERS LIMITED,,DL8 5AW,Total Exemption Small
54.48737,-0.61732,E.BOTHAM & SONS LIMITED,www.botham.co.uk,YO21 3AH,Small company
53.95172,-1.08506,THOMAS OF YORK LIMITED,,YO23 1NA,Full accounts
54.618,-1.06648,GREGGS PLC,www.greggs.co.uk,TS10 3FB,Group
54.58134,-1.23983,PAUL MORGANS BAKERY LIMITED,www.morgans-bakery.co.uk,TS2 1LP,Total Exemption Small
53.54319,-1.07893,SARGENTS BAKERIES LIMITED,www.sargentsbakeries.co.uk,DN2 4SE,Medium Company
53.84188,-0.4298,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,HU17 9AA,Full accounts
53.80123,-1.77047,CAFE' REGAL LTD,,BD8 8EA,Not Available
54.2466,-1.06331,CINNAMON TWIST LIMITED,,YO62 5AD,Total Exemption Small
53.79985,-1.46587,WISELY FOODS LIMITED,,LS15 7RE,Not Available
54.57711,-1.23837,GREGGS PLC,www.greggs.co.uk,TS1 1TB,Group
53.96239,-2.018479,THE CRAVEN BAKERY LIMITED,www.cravenbakery.co.uk,BD23 1PQ,Total Exemption Small
53.79568,-1.54437,GREGGS PLC,www.greggs.co.uk,LS1 6EA,Group
54.2821,-0.40203,THOMAS OF YORK LIMITED,,YO11 1BA,Full accounts
54.57179,-1.20778,THE HOME OF THE CAKES LIMITED,,TS3 6JS,Not Available
54.23289,-1.34326,THOMAS OF YORK LIMITED,,YO7 1HA,Full accounts
53.86757,-1.90728,GREGGS PLC,www.greggs.co.uk,BD21 3QE,Group
54.46869,-0.90706,STONEHOUSE BAKERY LIMITED,www.stonehousebakery.co.uk,YO21 2LZ,Total Exemption Small
53.72607,-1.35303,GREGGS PLC,www.greggs.co.uk,WF10 1DB,Group
53.7938,-1.75447,GREGGS PLC,www.greggs.co.uk,BD1 1SQ,Group
54.22164,-1.65707,GREGGS PLC,www.greggs.co.uk,HG4 4EB,Group
53.80371,-1.58115,LOVE HANDMADE CAKES LIMITED,www.lovehandmadecakes.com,LS4 2BL,Total Exemption Full
54.23406,-0.41724,IMAGINATIVE ICING LIMITED,www.imaginativeicing.co.uk,YO11 3YS,Total Exemption Small
53.74847,-1.60558,MARTINS CRAFT BAKERY LIMITED,www.martinsbakery.co.uk,LS27 9NH,Group
54.0829,-0.19144,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,YO15 2DR,Full accounts
54.53884,-1.29128,GREGGS PLC,www.greggs.co.uk,TS17 9EP,Group
53.59143,-0.64784,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,DN15 6LY,Full accounts
53.73058,-0.38533,GOLD CROWN BAKERIES LIMITED,,HU4 6PA,Total Exemption Small
54.52559,-1.55558,THOMAS OF YORK LIMITED,,DL3 7QW,Full accounts
53.86571,-1.90742,GREGGS PLC,www.greggs.co.uk,BD21 3PT,Group
54.5754,-1.23796,GREGGS PLC,www.greggs.co.uk,TS1 5ET,Group
54.24567,-0.77749,THOMAS OF YORK LIMITED,,YO18 7AE,Full accounts
53.7293,-0.3802,CHAUCER FOODS UK LIMITED,www.chaucerfoods.com,HU3 4UN,Full accounts
54.0051,-0.4395,THOMAS OF YORK LIMITED,,YO25 6AP,Full accounts
